Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
d652e05a-563e-11ec-b708-70b5e8d11ed4,mbm,sage,0.01,True,cora,16,2.0,4,raw,58.09453471196455,3.0435745937961656
d6530eea-563e-11ec-9deb-70b5e8d11ed4,mbm,sage,0.01,True,cora,0,2.0,16,raw,38.31610044313146,5.865768094534708
d6530f58-563e-11ec-8f7f-70b5e8d11ed4,mbm,sage,0.01,True,cora,16,3.0,4,raw,65.49483013293944,1.115583456425398
d89d2eba-563e-11ec-9dba-70b5e8eff132,mbm,sage,0.01,True,cora,2,0.5,0,raw,32.05317577548006,2.6811299852289476
d89d2eba-563e-11ec-b853-70b5e8eff132,mbm,sage,0.01,True,cora,0,2.0,2,raw,45.096011816838995,3.7154726735598196
d89d2f14-563e-11ec-8975-70b5e8eff132,mbm,sage,0.01,True,cora,4,0.5,2,raw,41.00443131462334,3.050775480059084
d89daa98-563e-11ec-81d1-70b5e8eff132,mbm,sage,0.01,True,cora,0,3.0,0,raw,39.46824224519941,2.615029542097485
d89dab1a-563e-11ec-a46f-70b5e8eff132,mbm,sage,0.01,True,cora,4,2.0,16,raw,67.51846381093057,2.3493353028065016
d89dacdc-563e-11ec-b7d9-70b5e8eff132,mbm,sage,0.01,True,cora,8,0.5,16,raw,49.49778434268833,5.274556868537665
d89dace6-563e-11ec-ae29-70b5e8eff132,mbm,sage,0.01,True,cora,8,3.0,4,raw,69.42392909896603,2.867614475627775
d89dc172-563e-11ec-9e20-70b5e8eff132,mbm,sage,0.01,True,cora,4,0.5,16,raw,47.04579025110783,3.220457902511079
d89df5a2-563e-11ec-8789-70b5e8eff132,mbm,sage,0.01,True,cora,16,2.0,0,raw,43.58936484490398,1.7138109305760771
d89df5f2-563e-11ec-b9e9-70b5e8eff132,mbm,sage,0.01,True,cora,2,2.0,2,raw,66.39586410635155,2.991506646971928
d89df728-563e-11ec-b507-70b5e8eff132,mbm,sage,0.01,True,cora,8,inf,8,raw,68.87740029542098,2.134785819793194
d89e00c4-563e-11ec-aa5a-70b5e8eff132,mbm,sage,0.01,True,cora,16,1.0,4,raw,55.5834564254062,3.6057976366322
d89e06a0-563e-11ec-bd7b-70b5e8eff132,mbm,sage,0.01,True,cora,0,2.0,0,raw,34.91875923190547,2.55557607090104
d89e0a06-563e-11ec-8aac-70b5e8eff132,mbm,sage,0.01,True,cora,0,3.0,8,raw,53.61890694239291,3.8354874446085674
d89e0a24-563e-11ec-b574-70b5e8eff132,mbm,sage,0.01,True,cora,16,1.0,2,raw,51.52141802067947,2.6888847858197984
df212200-563e-11ec-9a85-70b5e8efd8cc,mbm,sage,0.01,True,cora,0,2.0,8,raw,45.39143279172821,3.5241875923190555
df212246-563e-11ec-a782-70b5e8efd8cc,mbm,sage,0.01,True,cora,2,2.0,8,raw,70.69423929098966,1.610228951255536
df212250-563e-11ec-925c-70b5e8efd8cc,mbm,sage,0.01,True,cora,8,1.0,16,raw,63.057607090103396,2.8585672082717863
df212264-563e-11ec-883f-70b5e8efd8cc,mbm,sage,0.01,True,cora,8,inf,16,raw,70.11816838995568,1.566100443131468
df212264-563e-11ec-af3e-70b5e8efd8cc,mbm,sage,0.01,True,cora,0,0.5,16,raw,22.865583456425405,4.985598227474149
df2122e6-563e-11ec-a5e2-70b5e8efd8cc,mbm,sage,0.01,True,cora,8,2.0,2,raw,67.07533234859675,1.913035450516979
df2122f0-563e-11ec-928c-70b5e8efd8cc,mbm,sage,0.01,True,cora,4,inf,16,raw,69.71935007385524,1.0415435745937955
df21232c-563e-11ec-843b-70b5e8efd8cc,mbm,sage,0.01,True,cora,0,inf,2,raw,72.23042836041358,1.3074224519940856
df21232c-563e-11ec-a0a2-70b5e8efd8cc,mbm,sage,0.01,True,cora,4,2.0,2,raw,64.51994091580502,2.622784342688327
df212372-563e-11ec-bce1-70b5e8efd8cc,mbm,sage,0.01,True,cora,16,inf,2,raw,59.364844903988185,2.30520679468243
df21237c-563e-11ec-8297-70b5e8efd8cc,mbm,sage,0.01,True,cora,2,0.5,4,raw,43.26440177252585,4.897710487444609
df2123ea-563e-11ec-a5f2-70b5e8efd8cc,mbm,sage,0.01,True,cora,8,3.0,2,raw,67.23781388478582,3.301698670605603
df2123ea-563e-11ec-b218-70b5e8efd8cc,mbm,sage,0.01,True,cora,4,0.5,0,raw,36.233382570162476,1.6846381093057659
df212426-563e-11ec-8430-70b5e8efd8cc,mbm,sage,0.01,True,cora,0,1.0,8,raw,30.443131462333827,4.211410635155092
df21248a-563e-11ec-a3f4-70b5e8efd8cc,mbm,sage,0.01,True,cora,8,0.5,8,raw,47.23781388478582,4.270494830132943
df2124da-563e-11ec-a204-70b5e8efd8cc,mbm,sage,0.01,True,cora,0,inf,16,raw,61.97932053175775,3.2885893648449027
df2124f8-563e-11ec-960c-70b5e8efd8cc,mbm,sage,0.01,True,cora,0,1.0,2,raw,26.73559822747415,5.621307237813879
df212552-563e-11ec-84cd-70b5e8efd8cc,mbm,sage,0.01,True,cora,16,3.0,8,raw,63.27917282127031,3.094903988183159
df2125ca-563e-11ec-8df6-70b5e8efd8cc,mbm,sage,0.01,True,cora,4,2.0,4,raw,69.1728212703102,1.351735598227478
df214c6c-563e-11ec-bc56-70b5e8efd8cc,mbm,sage,0.01,True,cora,4,1.0,16,raw,63.24963072378139,2.231166912850803
df214e2e-563e-11ec-9ffd-70b5e8efd8cc,mbm,sage,0.01,True,cora,4,3.0,4,raw,69.36484490398819,0.9675036927621861
df214eec-563e-11ec-8368-70b5e8efd8cc,mbm,sage,0.01,True,cora,16,1.0,8,raw,58.419497784342695,2.843611521418019
df2150e0-563e-11ec-bc8e-70b5e8efd8cc,mbm,sage,0.01,True,cora,0,0.5,8,raw,25.18463810930576,3.0670236336779872
df215108-563e-11ec-8fa7-70b5e8efd8cc,mbm,sage,0.01,True,cora,8,2.0,16,raw,66.9423929098966,2.0459748892171348
df21525c-563e-11ec-8ef5-70b5e8efd8cc,mbm,sage,0.01,True,cora,16,2.0,8,raw,60.93057607090103,2.9246676514032544
df2179f8-563e-11ec-910b-70b5e8efd8cc,mbm,sage,0.01,True,cora,16,3.0,0,raw,45.02215657311669,2.400849335302805
df217ac0-563e-11ec-9598-70b5e8efd8cc,mbm,sage,0.01,True,cora,0,1.0,0,raw,23.692762186115214,3.0882570162481535
df217cc8-563e-11ec-8253-70b5e8efd8cc,mbm,sage,0.01,True,cora,2,2.0,4,raw,67.94682422451994,2.577917282127032
